ID;A_LECTIVO;CURSO_SIGLA;CODIGO;NOME;PERIODO;ESTADO;RESULTADO;ESTADO_RESULTADO;ANO_CURRICULAR
382;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
383;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
384;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
385;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
385;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
386;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
387;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
388;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
389;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
390;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
391;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
392;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
392;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
393;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
393;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
109;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
176;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
177;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
177;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
178;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
179;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
180;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
180;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
182;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
183;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
394;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
394;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
395;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
396;2009;MI:ERS;M191;Matemática I;1S;V;11;V;1
397;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
398;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
399;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
400;2009;MI:ERS;M191;Matemática I;1S;V;11;V;1
401;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
402;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
402;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
403;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
404;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
405;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
406;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
407;2009;MI:ERS;M191;Matemática I;1S;V;14;V;1
408;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
409;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
410;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
411;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
440;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
412;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
413;2009;MI:ERS;M191;Matemática I;1S;V;11;V;1
414;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
414;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
415;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
415;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
416;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
417;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
418;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
419;2009;MI:ERS;M191;Matemática I;1S;V;10;N;1
419;2009;MI:ERS;M191;Matemática I;1S;V;10;V;1
420;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
420;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
421;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
422;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
423;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
424;2009;MI:ERS;M191;Matemática I;1S;V;11;N;1
424;2009;MI:ERS;M191;Matemática I;1S;V;13;V;1
425;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
426;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
427;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
428;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
429;2009;MI:ERS;M191;Matemática I;1S;V;S;N;1
430;2009;MI:ERS;M191;Matemática I;1S;V;11;V;1
431;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
432;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
184;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
433;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
434;2009;MI:ERS;M191;Matemática I;1S;V;F;N;1
434;2009;MI:ERS;M191;Matemática I;1S;V;R;N;1
114;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
6;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
6;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
7;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
117;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
117;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
8;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
186;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
196;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
196;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
119;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
119;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
120;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
9;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
122;2009;MI:ERS;M192;Matemática II;2S;V;13;V;1
10;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
124;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
188;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
12;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
127;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
128;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
190;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
129;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
129;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
132;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
16;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
17;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
134;2009;MI:ERS;M192;Matemática II;2S;V;11;V;1
134;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
219;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
136;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
349;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
138;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
139;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
220;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
220;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
140;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
19;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
141;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
20;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
142;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
142;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
21;2009;MI:ERS;M192;Matemática II;2S;V;12;V;1
143;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
145;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
145;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
147;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
148;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
23;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
24;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
26;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
27;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
27;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
350;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
351;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
156;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
159;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
159;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
160;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
352;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
29;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
163;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
165;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
241;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
166;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
166;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
205;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
441;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
33;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
353;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
354;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
355;2009;MI:ERS;M192;Matemática II;2S;V;18;V;1
435;2009;MI:ERS;M192;Matemática II;2S;V;13;V;1
436;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
437;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
356;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
438;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
439;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
358;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
359;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
443;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
443;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
170;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
171;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
34;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
35;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
36;2009;MI:ERS;M192;Matemática II;2S;V;11;V;1
36;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
172;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
38;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
39;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
40;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
41;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
41;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
43;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
43;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
44;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
47;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
49;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
50;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
51;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
52;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
53;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
54;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
55;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
55;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
58;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
59;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
61;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
63;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
64;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
65;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
67;2009;MI:ERS;M192;Matemática II;2S;V;12;V;1
68;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
70;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
74;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
77;2009;MI:ERS;M192;Matemática II;2S;V;14;V;1
77;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
78;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
79;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
80;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
84;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
85;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
89;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
89;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
91;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
92;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
94;2009;MI:ERS;M192;Matemática II;2S;V;12;V;1
95;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
96;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
97;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
98;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
100;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
100;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
101;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
102;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
104;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
107;2009;MI:ERS;M192;Matemática II;2S;V;11;V;1
361;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
362;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
362;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
363;2009;MI:ERS;M192;Matemática II;2S;V;12;V;1
364;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
365;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
366;2009;MI:ERS;M192;Matemática II;2S;V;11;V;1
367;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
368;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
368;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
369;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
370;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
371;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
372;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
373;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
374;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
375;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
376;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
376;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
377;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
378;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
378;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
379;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
380;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
381;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
382;2009;MI:ERS;M192;Matemática II;2S;V;13;V;1
383;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
384;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
384;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
385;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
386;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
387;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
388;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
389;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
390;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
391;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
392;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
393;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
109;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
176;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
177;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
177;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
178;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
179;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
180;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
180;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
182;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
183;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
394;2009;MI:ERS;M192;Matemática II;2S;V;15;V;1
395;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
396;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
397;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
398;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
399;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
400;2009;MI:ERS;M192;Matemática II;2S;V;10;V;1
401;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
402;2009;MI:ERS;M192;Matemática II;2S;V;13;V;1
403;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
404;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
405;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
406;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
406;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
407;2009;MI:ERS;M192;Matemática II;2S;V;16;V;1
408;2009;MI:ERS;M192;Matemática II;2S;V;15;V;1
409;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
410;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
411;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
440;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
412;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
413;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
414;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
415;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
416;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
417;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
417;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
419;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
419;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
420;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
421;2009;MI:ERS;M192;Matemática II;2S;V;13;V;1
422;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
423;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
424;2009;MI:ERS;M192;Matemática II;2S;V;11;V;1
425;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
426;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
427;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
428;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
429;2009;MI:ERS;M192;Matemática II;2S;V;S;N;1
430;2009;MI:ERS;M192;Matemática II;2S;V;12;V;1
431;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
431;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
432;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
184;2009;MI:ERS;M192;Matemática II;2S;V;R;N;1
433;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
434;2009;MI:ERS;M192;Matemática II;2S;V;F;N;1
211;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
114;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
114;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
212;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
214;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
215;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
217;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
117;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
8;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
8;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
186;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
118;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;10;V;2
118;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
122;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
10;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
187;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
206;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
188;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
188;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
189;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
189;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
207;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;13;V;2
127;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
14;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;10;V;2
245;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
191;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;13;V;2
191;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
129;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
132;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
133;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
219;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
197;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
197;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
198;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
136;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
18;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
137;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
138;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
192;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
192;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
220;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
140;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
140;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
141;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
221;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
21;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
222;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
222;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
223;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
200;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
225;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
273;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
145;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
147;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
148;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
264;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
26;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
231;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
201;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
232;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
233;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
265;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;12;V;2
265;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
265;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
150;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
153;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
252;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
208;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
208;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
156;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
254;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
281;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
256;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
260;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
161;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
162;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;10;V;2
162;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
239;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;10;V;2
239;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
164;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
164;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
165;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
165;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
241;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
204;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
258;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
258;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
166;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
166;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
31;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
31;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
205;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
441;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
167;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
195;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
210;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
436;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
442;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;15;V;2
357;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
438;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
439;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
443;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
170;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
35;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;F;N;2
36;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
173;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;11;V;2
174;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;10;V;2
174;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
37;2009;MI:ERS;M215;Análise Infinitesimal;1S;V;R;N;2
