Performance.KDTMean;Performance.MAMean;Performance.MVMean;Performance.TBCMean;Performance.DDCMean;Performance.DMSMean;Performance.AEDMean;Performance.ADMSLMean;FatigueLevel;Performance.Task
0,00037256;-0,109905706;-0,11761767;-0,002123033;0,035095808;-0,300856958;-0,031308269;-0,436722729;0;-1
0,002126005;0,115930739;0,004380335;-0,010695493;-0,000604969;-0,00235824;0,020051045;-0,033599814;0;-1
0,002358442;-0,027355925;-0,000316134;-0,002545692;0,045472425;-0,005654594;-0,029687344;-0,027015517;0;-1
-0,000324049;0,096115683;0,089942141;-0,098017017;0,02361817;-0,010815921;-0,024345109;-0,04299247;1;-1
-0,011027698;0,030186875;-0,016796932;-0,005760502;-0,006088872;0,007406763;-0,000275213;0,022125671;0;1
0,00282006;-0,029076443;-0,023031372;0,003112387;-0,021437027;0,01854011;-0,008325382;0,066298634;1;-1
0,03109967;0,018218695;0,048264234;-0,031328084;0,009723257;0,063033917;-0,078465742;0,190103033;0;0
0,139089792;-0,011760246;0,000185771;0,011288249;0,536047256;0,046306844;0,003391136;0,253244391;0;0
0,000262716;-0,031579463;-0,008158534;1;0,185693054;-0,02275298;0,441822427;-0,157063677;0;0
0,0063637;0,043899732;0,001827894;-0,004103587;0,047894811;0,012213297;-0,022206016;0,111869028;0;-1
0,001012811;-0,06234281;-0,043684852;-0,087816213;-0,064426638;-0,018505077;-0,003983352;-0,07536269;0;-1
-0,014124566;0,025646301;0,014235325;-0,002879761;-0,009678647;0,067229724;0,011142799;0,19719126;0;0
0,001207326;-0,163559511;-0,00526497;0,014281929;0,130153716;0,036898857;0,005260506;0,25636733;0;-1
-0,000273495;-0,074670157;-0,027200373;-0,004655502;0,09224151;0,006880234;-0,000893243;-0,052855023;0;0
0,299463121;-0,222917271;-0,276273643;0,009127643;0,044303512;-0,003382857;0,062628244;-0,084485386;0;-1
0,027312937;-0,061947759;-0,047188517;-0,048943954;0,024821109;-0,003404547;0,020360704;-0,029974195;0;-1
0,005122196;-0,035376037;-0,011078794;0,150394382;0,041692329;0,202648425;0,114720349;0,276142561;0;0
-0,093332913;0,076413294;0,041910266;-0,022639971;-0,006088872;-0,004823085;-0,000310585;-0,019301546;1;-1
-0,000254545;0,085506919;0,075669562;0,017957552;0,28119884;0,123156178;0;0,623870731;1;0
-0,000428321;-0,07644549;-0,059922063;0,169135418;0,045248828;-0,012472401;0,007957451;-0,052388924;0;-1
-0,002297847;0,077126903;0,065766143;0,063527439;-0,040876773;0,029970328;0,001357399;0,154022072;0;-1
0,005848459;-0,03525659;-0,024102417;-0,003818447;0,130755927;-0,027649412;7,97733E-05;-0,046783087;0;1
0,000994711;-0,175257457;-0,095661847;-0,009991904;0,443318056;-0,017622162;-0,010864634;-0,088769986;0;0
0,053517581;-0,000187137;0,000197174;0,186157467;0,018887439;0,119688606;0,063558082;0,281595785;0;1
0,002529177;-0,026595355;-0,018679955;-0,100137246;0,020336846;-0,014184445;0,016435666;-0,061155847;0;-1
0,000570597;-0,000317864;-1,21404E-05;-0,03809287;0,03347008;-0,012218392;0,030008611;-0,029984815;0;0
0,118910438;0,007356382;0,020142333;-0,007251345;-0,064026263;-0,004652328;-0,006440954;-0,055167616;0;-1
-0,00058083;-0,00533078;-0,000864963;-0,013895252;0,047466779;0,011235851;-0,020157606;0,033135437;0;-1
-0,014124566;0,04528217;0,013133676;0,007960539;-0,008395308;0,012787347;0,00764024;0,049128857;1;0
0,060083284;-0,011205677;-0,000284005;-0,00571555;-0,002246265;0,002280181;0,026647617;0,028300232;0;-1
-0,000205662;0,019104174;0,028011451;-0,097425181;0,033323074;-0,006799586;0,014919062;0,005641677;1;-1
0,005612099;-0,002583532;-0,001976373;-0,038180268;0,02413174;-0,002721445;-0,040925857;0,023098876;1;0
0,011887206;0,001508337;0,000812762;0,02314262;0,219552352;-0,007787075;0,090643714;-0,020830474;1;1
-0,014124566;-0,1021669;-0,07724664;-0,017847939;0,057586536;1;0,601345565;0,093394085;0;0
-0,033137705;1;1;-0,078986337;-0,034358011;-0,038824774;-0,223617051;-0,118308287;0;1
1;-0,007916374;0,004768019;0,097260441;0,059311863;-0,00111554;-0,030144079;-0,007799063;1;-1
-0,021591441;0,000791442;0,000315493;-0,000129174;0,129925604;-0,004993164;-0,005748504;-0,074894873;0;0
0,001056044;0,020736497;0,019956159;-0,083419091;0,064433443;0,041751514;-0,001384495;0,107803913;0;-1
0,003317391;-0,002967644;-0,002149733;0,009733133;-0,018122934;-0,025356819;-0,002585383;-0,057089076;0;1
0,002486693;-0,029336934;-0,019338111;-0,098791685;-0,060463461;-0,007040177;0,046152375;-0,036877204;1;-1
0,022154655;0,010415048;0,067034198;0,015631885;0,561492946;0,047954601;0,022841265;0,080542292;0;-1
-0,001226891;0,028717549;0,021867963;0,015951318;0,701123383;0,044962027;0,001091929;0,149568286;0;0
-0,000660845;-0,179671128;-0,054147154;0,002288955;-0,006658241;-0,024212776;0,011514697;-0,166249654;0;0
0,194255404;0,131536335;0,18895585;-0,00263565;-0,053603125;0,319058352;0,002042166;0,399790503;0;-1
0,387417704;0,111247943;0,149259308;-0,002232898;-0,063156548;0,018530036;-0,000278122;0,589202178;1;-1
-0,000839636;-0,192248781;-0,062143267;0,344874791;-0,009678647;-0,022476942;0,013986476;-0,160997908;0;0
-0,000268783;-0,042461964;-0,083464169;0,042973074;-0,026697746;0,226388115;-0,026036926;0,120214978;0;-1
0,000132453;-0,00079258;-0,000586801;-0,02790865;0,18229121;0,030563605;-0,056813962;0,195928254;0;1
-0,000849876;0,000995802;0,000814162;-0,030579594;0,057978052;0,031255361;-0,042162155;0,082736902;0;1
0,001505249;0,10339169;0,004479387;0,008441856;0,254746998;0,027838205;-0,011200201;0,254573055;0;0
-0,000249562;-0,029233099;-0,00064287;0,005339971;0,028109755;-0,011372276;0,016517611;-0,149723654;0;0
-0,00156312;-0,031204694;-0,041344336;-0,007861306;-0,005828631;-0,016013516;-0,006456498;-0,06795667;0;0
-0,021591441;-0,016634892;-0,000813505;0,016642109;0,003745052;0,018617717;0,011122248;0,178345898;0;0
-0,001418193;-0,070616463;-0,063508593;0,260288432;-0,016858602;-0,004880581;0,023898478;-0,044134871;0;-1
0,080236974;-0,074852199;-0,001684104;0,022495251;0,050722347;-0,012276019;0,10071076;-0,20936834;0;0
0,001426134;-0,027437916;-0,031517897;0,121084589;-0,032903539;0,02508025;0,004631684;0,047860243;1;-1
0,016189309;0,070013507;0,092270084;0,048864997;-0,024179807;0,004741776;0,011072061;0,043646688;0;-1
-0,000989225;-0,212793685;-0,11437264;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;0;0
-0,000727847;0,070723274;0,052418216;0,004584403;0,256976285;0,050634697;-0,000272166;0,049260738;1;0
0,002009892;-0,040769091;-0,035126092;0,046158989;-0,012452078;0,007160051;-0,016549479;0,051810457;0;-1
0,001741047;0,046606792;0,047566659;-0,09511432;0,523803686;0,0082762;-0,023689567;0,11327566;1;-1
-0,000683068;-0,030031595;-0,0009865;0,01484346;0,035599496;0,003170587;0,033987384;0,081846588;0;0
0,001244085;-0,072565165;-0,062731224;0,221223575;0,041797623;0,012403447;-0,006156086;0,032879278;1;-1
0,003990038;0,102694547;0,049938922;0,001101358;0,057786396;0,010404755;-0,019399515;0,046614227;0;-1
0,002952741;-0,14725442;-0,153667647;0,014699187;0,323227932;-6,08944E-05;0,112226174;-0,047157427;0;-1
-0,001519704;-0,0110974;-0,004699232;-0,000142076;-0,009678647;-0,014161121;0,005587428;-0,068216351;1;0
0,014076136;-0,082040637;-0,070771569;0,086006286;0,017711086;0,021679887;-0,015642166;-0,021700577;1;-1
0,017260017;-0,099110969;-0,11764705;-0,001977686;0,164532572;0,011918176;0,005660129;0,025074425;0;-1
0,004882653;-0,014145428;-0,003682077;0,018084409;-0,009678647;0,053667389;0,009722241;0,08913772;0;0
0,013441747;-0,045539632;-0,044867621;-0,018273395;0,41648316;-0,026255624;0,000140519;-0,024915561;0;1
-0,001022007;0,229412127;0,195971868;-0,004660327;0,125010279;0,152589257;-0,013199583;0,353095463;0;0
0,009763672;0,016525063;0,069764725;-0,004480045;0,545146189;0,011911441;0,009605787;-0,108681298;0;-1
0,000343364;0,03698836;0,038632551;-0,001508766;0,174038643;0,002400205;-0,006526438;0,037646919;0;0
0,004037885;-0,086540313;-0,075522501;-0,001143483;-0,03286813;-0,016620362;0,025478697;-0,063186878;1;-1
-0,001093236;-0,081702648;-0,033035567;0,134152152;0,207986397;-0,016408446;0,076313999;-0,141276847;0;0
-0,000464797;0,077753555;-0,035386397;0,022031862;0,253660052;0,002305905;0,01804882;-0,152775526;0;0
-0,001948664;0,003261303;0,001890683;-0,020459895;-0,034358011;-0,004130389;-0,043111821;0,00282247;0;1
-0,005833307;-0,383059159;-0,264576605;-0,039763585;-0,006088872;-0,058324081;-0,001743629;-0,090495007;0;0
-0,001975426;0,000579216;0,000528298;-0,017781697;-0,013854076;-0,011192488;-0,003047684;-0,007361255;0;1
-0,014124566;-0,212771897;0,022208578;-0,017847939;-0,009678647;-0,026167799;-0,064480633;-0,196165303;0;0
-0,033137705;-0,002108917;-0,00116067;-0,047472788;-0,034358011;-0,031219455;-0,033927577;-0,086330966;0;1
0,134182124;-0,117722282;-0,059842548;0,020879865;0,799446342;0,008670188;-0,012816255;0,253844201;0;0
0,002716078;-0,032727507;-0,020737016;-0,104215518;0,010424113;-0,011652596;0,016250818;-0,013615133;0;-1
0,06166405;0,053813112;0,002440946;-0,008822939;0,213288246;-0,002553805;-0,015091859;-0,071618792;0;-1
-0,022955409;-0,049286894;-0,029133324;0,054629558;-0,019898051;-0,011316222;-0,024000725;-0,032647722;0;-1
0,029469564;-0,037504956;-0,030918372;0,008883267;0,008954223;-0,02224356;0,000304092;-0,037610463;1;-1
-0,018621246;-0,314400303;-0,345578573;0,06030622;-0,017997039;-0,023960346;0,109231011;-0,000281681;1;-1
0,000105078;-0,03148553;-0,024420174;0,078285716;-0,05117104;-0,009534334;-0,008429801;-0,034200385;1;-1
0,000431373;0,004994303;0,02095582;-0,00291217;0,225069789;0,006557507;-0,015840979;0,049190522;0;0
0,112881002;0,008644459;0,003759404;0,033898808;-0,015256235;0,064449257;-0,008400796;0,203360718;0;-1
-0,000128352;0,103354034;0,090445453;-0,105158675;0,025331767;0,029746546;-0,040601627;0,168830955;0;-1
0,358117127;-0,024296181;-0,005075621;0,002797858;0,005490192;-0,022568768;0,025547992;-0,14853084;0;0
0,004924842;0;-0,000303978;0,002208468;-0,018443148;0,003643994;-0,002634149;0,10061942;0;0
0,044813837;0,06209996;0,042546038;-0,007317477;-0,004607943;-0,008804864;-0,006988866;0,017401321;0;0
0,003912945;0,102567019;0,003039554;-0,005183534;0,127382878;0,007722966;-0,030200913;0,252204187;0;-1
0,153407204;0,047350126;0,039967738;-0,005964057;0,17849564;-0,007477641;-0,014892878;0;1;0
0,000221307;-0,019750668;-0,043067435;-0,019752607;0,389484315;-0,02029198;-0,000254457;-0,017066198;0;1
0,023073124;-0,066531258;-0,028844404;-0,002740408;0,256301254;-0,019073878;-0,011590531;-0,134981094;0;0
0,148481627;-0,299211662;-0,361147753;0,066446617;0,117552122;-0,055286366;0,071064641;-0,007969403;0;-1
0,006223632;0,001206166;0,000828835;-0,001616241;0,078196343;0,008065036;0,021506756;0,017100977;0;1
0,04180299;-0,039257123;-0,00153411;-0,00068579;0,042095252;-0,004872563;0,005994081;-0,063338786;0;-1
0,140250901;0,03782162;0,033197644;-0,004974093;0,05816985;-0,018855269;0,0125851;-0,130376109;1;0
0,000385593;-0,051005598;-0,050660642;0,01027432;0,049548309;-0,173058592;0,020975776;-0,276382156;0;-1
0,001705626;4,33577E-05;-2,46286E-05;-0,024779883;-0,034157918;-0,010138035;-0,004541785;0,015008827;0;1
0,000579998;-0,00718148;0,010194827;-0,101859886;-0,064426638;0,01220432;0,052088954;0,045739198;0;-1
0,000241433;-0,005324571;0,012974344;0,02763067;-0,004133685;0,000291726;-0,023896978;0,022736795;0;-1
0,075108634;-0,005241926;-0,064264612;-0,007429222;0,023047706;-0,01561581;0,005153458;-0,060641679;0;1
-0,000841917;-0,014903652;-0,020122358;0,002788991;0,244439712;0,050475597;-0,011949787;0,029996242;1;0
0,170987197;-0,104629914;-0,152576232;0,082317264;0,174916677;0,304419987;-0,004604105;0,03960493;0;-1
0,091840119;0,129483803;0,111966146;-0,061784366;-0,021286191;-0,007522598;-0,010325812;-0,000342188;0;-1
